Date,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,RET5,RET10,RET15,RET20,RET25,RET30
2001-11-15,0.018983287450693886,0.05286799304384915,0.07239459504390777,0.07409629712487575,0.04803109059584321,0.018983287450693886,0.05286799304384915,0.07239459504390777,0.07409629712487575,0.04803109059584321,0.07576102331983292,0.03103945847260925,-0.06449609604609474,-0.2478192082883779,-0.43379174060879033,0.07576102331983292,0.03103945847260925,-0.06449609604609474,-0.2478192082883779,-0.43379174060879033,0.0027535129543289107,0.032563084115103225,75.61087620947927,-0.03562278994898205,0.1315401729021548,0.16716296285113685,-0.07165517635572138,0.17739116244341968,-0.036032386406739336,-0.045850989541264875,9.106445586713752e-05,0.02294509308811982,-1.0,-0.29113871022083193,0.03388470559315526,0.019526602000058624,0.0017017020809679817,-0.026065206529032547,-0.04472156484722367,-0.09553555451870399,-0.18332311224228315,-0.18597253232041244,0.0118251928020567,0.04987146529562998,0.17120822622107992,0.0796915167095117,0.06272493573264795,0.15321336760925455
2001-11-16,0.009968909980658802,0.039143873360332204,0.05827986185367262,0.060799434250290885,0.03588963517699839,-0.009650554714308868,0.019524408665364534,0.03866039715870495,0.041179969555323215,0.01627017048203072,0.06182496012198002,0.019274415222408914,-0.07514628668110968,-0.2575676236865154,-0.44347739752388393,0.04220549542701235,-0.00034504947255875607,-0.09476575137607735,-0.2771870883814831,-0.4630968622188516,0.00018386833941859415,0.030039406585047557,71.3058419243984,-0.06759034307787348,0.0946838895613984,0.16227423263927188,-0.10560890756588237,0.14465772489661144,-0.03801856448800889,-0.049973835335213046,-0.00012128054613647944,0.022628366574486282,-0.13297035248276295,-0.22539848356193112,0.029174963379673402,0.019135988493340417,0.0025195723966182637,-0.024909799073292493,-0.04255054489957111,-0.09442070190351859,-0.18242133700540575,-0.1859097738373685,0.04586188719030043,0.12282551396942556,0.18819188191881914,0.07485503426462838,0.10701107011070118,0.15445440168687397
2001-11-19,-0.020512965445940834,0.01358775779079302,0.03456402595516783,0.03926548275072328,0.016373665115940517,0.044885250203950955,0.07898597344068481,0.09996224160505962,0.10466369840061507,0.0817718807658323,0.03882277567473347,0.0003524609092619979,-0.09248327169889992,-0.2737046569390724,-0.45936031171303426,0.10422099132462526,0.06575067655915379,-0.027085056049008127,-0.20830644128918063,-0.3939620960631425,0.0025902071324746985,0.033093297161222335,75.27855878371315,-0.011240159871145128,0.1624657480596552,0.17370590793080032,-0.046977571070824675,0.2049495179521943,-0.03573741119967955,-0.0424837698925391,0.00029716002492298325,0.02670168553404871,1.4492167569908319,0.1117857565964538,0.034100723236733854,0.02097626816437481,0.004701456795555448,-0.022891817634782763,-0.03847031476547147,-0.09283573260816191,-0.1812213852401725,-0.18565565477396184,0.06850000000000009,0.052500000000000005,0.12699999999999995,0.031000000000000152,0.06799999999999999,0.16500000000000015
2001-11-20,0.029969551642859082,0.0628280389795921,0.08423484391667291,0.09025178611773588,0.06886609707306568,0.011004069104390446,0.04386255644112347,0.06526936137820427,0.07128630357926724,0.04990061453459704,0.08886473543597773,0.05331836537983925,-0.03818045162149186,-0.21834592008699705,-0.40382929390515154,0.06989925289750909,0.03435288284137061,-0.0571459341599605,-0.23731140262546568,-0.4227947764436202,0.0017230060520779938,0.03265684759384513,70.6031101391924,-0.04554752083618685,0.13212230155366123,0.17766982238984808,-0.08046260508935466,0.1681877179716016,-0.034915084253167805,-0.036065416417940366,0.00011298353294827458,0.02596490429637442,-0.26957240735461285,-0.07268759580978805,0.03285848733673302,0.021406804937080803,0.006016942201062969,-0.021385689044670197,-0.03554637005613848,-0.09149881700133111,-0.18016546846550519,-0.1854833738181545,0.075268817204301,0.1469534050179209,0.11520737327188935,0.07578084997439838,0.10035842293906788,0.20737327188940077
2001-11-21,0.011610637144854108,0.04421511471233219,0.06621098470301323,0.07362187383387453,0.05380557518920859,0.016188512240346675,0.04879298980782476,0.0707888597985058,0.0781997489293671,0.058383450284701155,0.0712428669668177,0.03875148320300603,-0.05136043712068883,-0.2304309825453732,-0.41571096832124277,0.07582074206231026,0.0433293582984986,-0.04678256202519626,-0.22585310744988063,-0.4111330932257502,0.0014331546634866674,0.03272528487112547,76.95286195286177,-0.04060760151431286,0.137210108631437,0.17781771014574987,-0.07297526274033928,0.1705612423559888,-0.03236766122602641,-0.033351133724551785,0.0002471345972562787,0.02392804437248091,-0.8086816028827882,-0.31544348551118195,0.032604477567478085,0.02199586999068104,0.007410889130861298,-0.01981629864466594,-0.032491383763811665,-0.09011192032369486,-0.17907054542468437,-0.18527998577586957,0.043191056910569056,0.20731707317073167,0.091971544715447,0.09857723577235768,0.1214430894308943,0.20376016260162605
2001-11-23,0.012227741655547852,0.04536796315806613,0.06810780202214595,0.07699514313338707,0.058815459758893684,0.02072950969003373,0.053869731192552006,0.07660957005663183,0.08549691116787295,0.06731722779337956,0.07357369065052444,0.044276341130212504,-0.04439583371334632,-0.22233036827787744,-0.4073744230848555,0.08207545868501032,0.052778109164698384,-0.03589406567886044,-0.21382860024339156,-0.3988726550503696,0.0015588385293742596,0.033240678369356624,71.29629629629612,-0.03637426369037988,0.1483609224889546,0.1847351861793345,-0.06446682570540996,0.17220628809051397,-0.028092562015030076,-0.023845365601559365,0.00016067557456294485,0.022458875197433763,-0.6214517441435659,-0.7896647015571242,0.033140221502518274,0.02273983886407982,0.00888734111124112,-0.018179683374493383,-0.029297349520311933,-0.08867217484355883,-0.17793453456453112,-0.18504405480697805,0.02923387096774208,0.14818548387096797,0.05846774193548399,0.04183467741935496,0.13054435483870971,0.15423387096774202
2001-11-26,0.0004273802251635317,0.04641600719964267,0.0730540293358517,0.08540972626456922,0.07013757163086431,0.09394682860450887,0.139935455578988,0.16657347771519704,0.17892917464391456,0.16365702001020965,0.07973065934125123,0.0564342065955552,-0.030104714339198146,-0.20646436324145245,-0.3909928631485817,0.17325010772059657,0.14995365497490054,0.06341473404014719,-0.11294491486210712,-0.2974734147692364,0.007652609414901278,0.041247601608608964,81.38710138710115,0.03545971862722852,0.26306756481080007,0.22760784618357155,0.016583406270327616,0.2632875048876484,-0.018876312356900904,-0.00021994007684833505,0.0009043897640330298,0.029226548833806293,2.1998115450145646,0.5768577133627274,0.04598862697447914,0.026638022136209027,0.012355696928717519,-0.015272154633704904,-0.023296452745696028,-0.08653892093475335,-0.1763596489022543,-0.18452849990712927,-0.0032756200280766794,0.05474964904071115,-0.04585868039307447,-0.017313991576977075,0.024801123069723794,0.05802526906878799
2001-11-27,0.06732924554090514,0.1182961120286401,0.14732000174473026,0.16228534102438075,0.14944021934484453,0.05424960241092691,0.10521646889866187,0.13424035861475203,0.14920569789440252,0.1363605762148663,0.15486154433181554,0.13646319765056147,0.05183835440598483,-0.12306882706858491,-0.30714864167832934,0.1417819012018373,0.12338355452058325,0.03875871127600661,-0.13614847019856313,-0.32022828480830756,0.009220407691982638,0.04512050180868599,83.01090860042797,-0.007001636909383713,0.24262206529370678,0.2496237022030905,-0.018614642820337535,0.22904758061766128,-0.011613005910953822,0.013574484676045495,0.0006758396085843645,0.027688748290584573,-0.5276188366223151,-0.07786778110153271,0.05096686648773496,0.029023889716090157,0.014965339279650491,-0.01284512167953622,-0.018398346681254063,-0.08462484324457664,-0.17490718147456974,-0.18407981460974443,0.0023809523809523118,0.07333333333333321,-0.018095238095238022,0.017142857142857064,0.10952380952380956,0.03095238095238086
2001-11-28,0.03921488316222588,0.08863589041088615,0.11851615785245095,0.13516494638481324,0.12420365687050672,0.018287454154260363,0.06770846140292064,0.09758872884448544,0.11423751737684773,0.1032762278625412,0.12655535227648107,0.11182577701904028,0.02885515963120633,-0.14474888637536565,-0.3284641810743394,0.10562792326851556,0.09089834801107477,0.007927730623240814,-0.16567631538333116,-0.3493916100823049,0.007430856136113398,0.04518866428684509,74.83041369504222,-0.04316663100353901,0.19925037235461263,0.24241700335815164,-0.05520865190278479,0.19062557470862607,-0.012042020899245776,0.00862479764598656,0.0005646092057685279,0.02704481312081133,-0.22619435695558238,-0.13474391632402585,0.049421007248660276,0.0298802674415648,0.01664878853236229,-0.010961289514306527,-0.014729575257440786,-0.08297061738783396,-0.17360404600657198,-0.18371529469897374,0.09108621529469056,0.060886507549926985,0.023380418899172056,0.046760837798343786,0.1485630784218217,0.034096444227959086
2001-11-29,0.020400073598025648,0.06678500398191933,0.0970011796472352,0.11499240269893463,0.10571893797712151,0.008628394781045046,0.05501332516493873,0.0852295008302546,0.10322072388195402,0.0939472591601409,0.10540413399586046,0.09389689208223562,0.012497021778361983,-0.15984575826533987,-0.34321469725675047,0.09363245517887986,0.08212521326525501,0.0007253429613813811,-0.17161743708232047,-0.35498637607373107,0.005116339655659288,0.0441532327203058,58.12344698807555,-0.05143326298942741,0.17556530469441078,0.2269985676838382,-0.06522707702920405,0.1752537273590815,-0.013793814039776642,0.0003115773353292717,0.00031142082316785655,0.02559022890139888,-0.539993219195585,-0.2916052833609605,0.046384930383893686,0.03021617566531587,0.017991223051699423,-0.009273464721813118,-0.011507241913624844,-0.08139987030387363,-0.17234278004370185,-0.1833689389914106,0.16356513222331043,0.05239960822722804,0.05876591576885402,0.08080313418217432,0.16013712047012735,0.030852105778648282
2001-11-30,-0.0028080998926716116,0.048050167316811,0.08034055843548282,0.10074880774823924,0.09385055463303438,0.05147241909673883,0.10233068630622144,0.13462107742489327,0.1550293267376497,0.14813107362244482,0.08952759108572628,0.08275973455648233,0.0033136657586911866,-0.16752095378308374,-0.35038267181006244,0.14380811007513672,0.13704025354589278,0.05759418474810163,-0.1132404347936733,-0.296102152820652,0.006714280663407922,0.04742974389390642,61.139249444298514,-0.0019848286110548674,0.21792350828550577,0.21990833689656064,-0.019595780223759407,0.2242571528362023,-0.01761095161270454,-0.0063336445506965156,0.0008139363337265511,0.028322637481209504,0.9165065056325545,0.05920457975889956,0.05085826720948261,0.032290391118671824,0.02040824931275642,-0.0068982531152048665,-0.006767856529243943,-0.07944606879779115,-0.17083461954177492,-0.1828617180269787,0.06948356807511738,-0.014084507042253589,-0.029577464788732456,0.05305164319248812,0.07511737089201866,-0.007042253521126874
2001-12-03,0.027971766188705338,0.07881864796899718,0.1121671328967806,0.13438090595220475,0.12950702365069322,0.027317784032206527,0.07816466581249837,0.11151315074028179,0.13372692379570594,0.1288530414941944,0.1218950477746421,0.11906749877796718,0.041416219649020425,-0.12799694866047262,-0.3103965958468815,0.1212410656181433,0.11841351662146837,0.040762237492521614,-0.12865093081697143,-0.3110505780033803,0.005949280001074593,0.048152063231841735,64.20696239479703,-0.028024862206873724,0.19594256638983243,0.22396742859670615,-0.04231565954509531,0.19864499117009204,-0.014290797338221584,-0.0027024247802596157,0.0006722211039872604,0.025687527450284676,-0.9745408678291626,-0.35933476751537385,0.05084688178029184,0.03334848492778342,0.022213773055424157,-0.004873882301511534,-0.0028275489966749223,-0.07765127912894676,-0.16941316830949305,-0.1823996471864089,0.07078384798099757,-0.03135391923990498,-0.0023752969121139454,0.040380047505938196,0.07410926365795728,0.030878859857482257
2001-12-04,0.0016277006634153324,0.06303264245432993,0.10009596549070254,0.12579783397702515,0.12402769410260439,0.08991529179076929,0.1513202335816839,0.1883835566180565,0.2140854251043791,0.21231528522995835,0.11102015553299704,0.11451349572054714,0.03925288277182126,-0.12835844284820608,-0.31005164084250136,0.199307746660351,0.2028010868479011,0.12754047389917522,-0.04007085172085212,-0.2217640497151474,0.010407474408998016,0.05521212624201466,80.9801798009258,0.032034817239230406,0.28860329148995145,0.25656847425072105,0.025116807831994548,0.27752365933137324,-0.006918009407235859,0.011079632158578212,0.001118091812828393,0.03164943827667223,1.7895468587961598,0.32732268799564573,0.0614049417909146,0.03706332303637261,0.02570186848632261,-0.001770139874420762,0.003493340187550098,-0.07526061294872588,-0.16761132562002734,-0.18169319799429529,0.006250000000000032,-0.0794642857142855,-0.04642857142857136,0.04017857142857163,-0.0334821428571428,-0.07232142857142848
2001-12-05,0.04755339314819107,0.12686232251336693,0.16992047771195185,0.200647103678804,0.2030047597481004,0.13911089505803975,0.2184198244232156,0.2614779796218005,0.2922046055886527,0.2945622616579491,0.1826308755980528,0.19468057972885378,0.1223925915049573,-0.04304091601034754,-0.2237843618549038,0.2741883775079015,0.28623808163870246,0.21395009341480598,0.04851658589950114,-0.13222685994505512,0.017923775253186926,0.0672093708995003,83.62644976100562,0.0709199343169411,0.39839011798966206,0.32747018367272096,0.08664125884172114,0.3501983900047101,0.015721324524780034,0.04819172798495197,0.0014904300320924824,0.03735496814649856,1.4510127153844397,0.9101364925153741,0.07930892936517586,0.04305815519858491,0.03072662596685216,0.0023576560692963877,0.012049704130800976,-0.07228798822389648,-0.16543350751530483,-0.18074344584455626,-0.08333333333333331,-0.11574074074074066,-0.09553872053872065,-0.007575757575757612,-0.1064814814814815,-0.05387205387205385
2001-12-06,0.1041281405158152,0.18607836285158008,0.23188718048069323,0.2657461639834058,0.27112916104662244,0.058349389560891085,0.14029961189665596,0.18610842952576911,0.21996741302848166,0.22535041009169832,0.2456281880444191,0.2637351127604721,0.19388584634186645,0.030317938165628444,-0.14965801453652294,0.19984943708949499,0.217956361805548,0.14810709538694233,-0.015460812789295675,-0.19543676549144706,0.017155835609449915,0.07073039015812577,84.3829706929652,-0.017352331349030248,0.33848871219745025,0.3558410435464805,0.004706205690201637,0.2758930181031103,0.022058537039231885,0.06259569409433996,0.0008604332420072205,0.03815723317587242,0.19973979098334985,0.13248944176228764,0.08195022233576488,0.04580881762911315,0.03385898350271255,0.005382997063216655,0.01810692471605302,-0.06984926641860567,-0.163567908176238,-0.1799759527021514,-0.056628621597893086,-0.050921861281826256,-0.031167690956979882,0.039947322212467044,-0.07594381035996502,-0.026777875329236225
2001-12-07,0.027943334374055162,0.10804454287590115,0.15544312293095808,0.1917445611179267,0.1997639846762722,0.03317519162604632,0.11327640012789231,0.16067498018294923,0.19697641836991786,0.20499584192826337,0.16993889269940654,0.19321269147589248,0.12563099358797136,-0.03616247089475921,-0.21541741271803394,0.1751707499513977,0.19844454872788364,0.13086285083996252,-0.030930613642768057,-0.21018555546604278,0.0142850849578098,0.0714309107459381,72.15324456502154,-0.051065536289954805,0.32243698922955155,0.37350252551950636,-0.020718330374151384,0.247271130629936,0.03034720591580342,0.07516585859961555,0.0007335243652549887,0.03502148308788373,-0.8506100601490173,-0.31134826867876175,0.08010120850184599,0.04739858005505693,0.036301438186968626,0.008019423558345506,0.023273798776485943,-0.06758169788792112,-0.16179346448273058,-0.17925494182327473,-0.06832298136645952,-0.08296362023070086,-0.004880212954747065,0.015971606033717913,-0.06166814551907713,-0.03194321206743553
2001-12-10,0.009453372907785251,0.08662899165833826,0.13514399883145067,0.1735919923728051,0.18409082486182893,0.0258029268202582,0.10297854557081121,0.15149355274392362,0.18994154628527804,0.20044037877430187,0.15027628140714921,0.1783507580469601,0.11298273726854258,-0.047056032673771675,-0.22559257325534965,0.16662583531962216,0.19470031195943305,0.12933229118101552,-0.030706478761298728,-0.2092430193428767,0.01121591872103915,0.07116572418942724,59.49195931829443,-0.06413507973987276,0.3116517549709852,0.37578683471085794,-0.02936906861150823,0.23532615975313065,0.03476601112836453,0.07632559521785454,0.0008817424620244773,0.033243204118796985,-0.5081835717746509,-0.4149773324048426,0.07717561875055301,0.04851500717311241,0.03844799354135442,0.010498832489023835,0.028074476639810886,-0.06536802077841752,-0.16003876994231425,-0.17853654058157797,-0.09538598047914813,-0.06832298136645952,-0.02839396628216503,0.003105590062111892,-0.0372670807453415,0.021295474711623887
2001-12-11,0.039615743093335265,0.1066370498164888,0.15417869741555235,0.19343478209150122,0.20559241936700157,-0.01858866883506849,0.04843263788808505,0.09597428548714859,0.13523037016309747,0.1473880074385978,0.16942403304065934,0.20046627493607927,0.13690271831155898,-0.021622035924963257,-0.19958005999342743,0.11121962111225558,0.14226186300767552,0.07869830638315523,-0.07982644785336701,-0.2577844719218312,0.0049858102387620035,0.06618206826684059,39.00228196587199,-0.11695580195232069,0.24594599681986717,0.36290179877218787,-0.0850867907407784,0.1819520665169485,0.031869011211542286,0.06399393030291867,0.0004273138579868,0.0356204620054262,0.6340161988785338,-0.2847224537468166,0.06702130672315354,0.04754164759906354,0.03925608467594888,0.012157637275500344,0.03104224189541993,-0.06356355662452029,-0.15852475423652224,-0.17795802406846417,-0.05325987144168957,-0.019283746556473923,0.06978879706152435,-0.00596877869605153,-0.04591368227731871,0.06565656565656558
2001-12-12,-0.00435746245468116,0.05163964499206464,0.0974596218699999,0.13696389215642246,0.15042001296041851,-0.02920878440164021,0.02678832304510559,0.07260829992304085,0.11211257020946341,0.12556869101345947,0.11260525863909754,0.14582135561485998,0.08388551627299412,-0.07322472489131271,-0.25065760132742043,0.08775393669213849,0.12097003366790093,0.05903419432603507,-0.09807604683827176,-0.2755089232743795,-0.0009487128639324022,0.060010366948163085,23.704581933478078,-0.13512273338710035,0.20911614309383264,0.344238876480933,-0.10454606655242404,0.15812271264263522,0.030576666834676303,0.05099343045119742,0.00022362372022621466,0.03459482961890552,-0.2816463552293895,-0.3212421064352777,0.0559971074467458,0.045819976877935265,0.03950427028642256,0.013456120803996052,0.033216096975762444,-0.06193583934186586,-0.15711024116430683,-0.17743287643610772,-0.02233597021870617,0.0,0.09725453699395076,-0.012098650535132522,0.046067938576082046,0.08189855746859014
